,p1_name,p2_name,wb_length,route,start_node,end_node,length,p1,p2,straight_line_dist,diff,abs_diff,rel_error,endpoint_1,endpoint_2,iri
0,puente belice,puente rodriguitos,4.46999979019165,"[7007354523, 7007354524, 410394582, 7007354526, 7007354570, 410394581, 7007354567, 7007354528, 7007354565, 7007354563, 410394580, 7007354559, 7007354562, 7007354557, 410394579, 5952068173, 410394578, 7007354553, 7007354552, 2984536300, 7007354749, 7007354551, 410394577, 800153948, 2984536299, 7407877155, 618312133, 618312132, 2984536298, 7085870889, 618312131, 618312130, 618312143, 2984536292, 2984536295, 3917114095, 2984536293, 618312141, 2060135775, 3917114094, 5371276155, 618312140, 800153919, 618312139, 5371276156, 2984536291, 800153913, 4013878475, 3917114093, 3917114091, 800153907, 631823357, 799257907, 792578095, 582338485, 956501184, 7007354617, 7007354616, 582338049, 344106169, 7007354618, 792577631, 7007354621, 5964746259, 7007354620, 344106167, 7342270243, 582366271, 5964746260, 5964746261, 7007354622, 344106166, 582366527, 582357245, 5964723067, 582357242, 5964723065, 5964723075, 582357238, 5964723076, 582357234, 5964723077, 582357231, 7342270254, 5964723058, 5964723057, 7342270249, 5964723059, 582359163, 631823889, 582359167, 5964750358, 582359169, 5964740909, 5964740910, 5964723063, 5964740908, 582359176, 5964740904, 289733838, 5964740905, 289733839, 289733842, 289733844, 344105852, 289733845, 289733846, 289733847, 6319331181, 289733848, 289733849, 289733850, 289733851, 800273970, 7771921192, 289733854, 289733855, 7814316145, 7771447332, 6319331182, 7771447350, 7802246956, 7771916931, 7771916941, 7771916971, 7814316169, 7802246940, 800276772, 7739061623, 7739061599, 7739061614, 7802246912, 7802246921, 289733860, 2156973122, 2156973121, 7738765129, 7738765114, 7738988860, 631822306, 289733862, 800276919, 289748310, 2205846996, 289748311, 2205847315, 2205847086, 289748312, 7068250422, 2205846837, 2205847256, 289748313, 2205847030, 2205613992, 289748314, 2205613991, 2205847015, 2205847241, 2205847184, 2205847067, 2205846744, 2205847321, 2205847314, 2205846754, 2205846741, 2205846817, 2205847092, 2205846912, 2205846855, 2205846701, 2205847069, 2205846735, 2205847190, 7061732253, 2205846960, 7061732275, 2205846737, 2205847151, 2205847071, 2205847128, 2205846770, 2205847166, 2205847033, 2205847325, 2205847257, 2205847259, 2205847016, 2205847225, 2205847130, 2205847117, 2205846856, 2205847309]",7007354523,2205847309,6.186290999999999,POINT (-90.48506 14.6493),POINT (-90.43796 14.64822),5.075209073711009,-1.7162912098083485,1.7162912098083485,0.3839577830796191,puente belice,puente rodriguitos,5.80000019073486
1,la ruidosa,bifurcacion cayuga,14.8900003433228,"[6120299581, 2640358756, 2640358754, 2640358749, 2640358747, 2640358746, 2640358742, 2335452685, 2640358752, 2335452683, 374381275, 2640358757, 2640358764, 2640358766, 374381282, 2640358761, 2640358763, 2640358770, 2640358774, 2640358778, 374381288, 374381293, 4083943750, 374381298, 374381307, 2335452689, 374381315, 3826000757, 3825998480, 3826000758, 3826000759, 3826000760, 374381324, 3826000761, 3826000762, 3826000763, 3826000764, 3826000765, 3826000766, 3826000767, 374381331, 374381339, 3825986599, 374381346, 3826000768, 374381352, 4953650970, 3826000769, 2335452687, 2335452680, 374381358, 374381367, 3826000770, 3826000771, 374381375, 374381381, 374381386, 3826000772, 3826000773, 2335452678, 3826000774, 2335452674, 3826000775, 2335452676, 374381394, 374381403, 2335452668, 374381412, 374381420, 3826000776, 374380178, 3826000777, 3826000778, 374380184, 374380188, 2335452666, 374380192, 374380196, 374380200, 374380203, 374380207, 3825988058, 374380213, 3825994758, 3825988059, 374380218, 5457771687, 5457771688, 5457771689, 5457771690, 5457771691, 3825988060, 3825988061, 5457771692, 2335452670, 5457771693, 5457771686, 374380220, 5457771685, 2335452664, 374380223, 2335452660, 3825994026, 3825994027, 3825994028, 3825994029, 3825994030, 3825994031, 3825994032, 3825994033, 3825994034, 3825994035, 3825994036, 3825994037, 3825994038, 3825994039, 3825994040, 3825994041, 3825994042, 3825994043, 3825994044, 3825994045, 3825994046, 3825994047, 3825994048, 5443927992, 3825994049, 3825994050, 3825994051, 3825994052, 3825994053, 3825994054, 3825994055, 3825994056, 3825994757, 5443929625, 5443929624, 5443929623, 5443929622, 5443929621, 5443929620, 5443929588, 5443929619, 5443929618, 5443929617, 5443929616]",6120299581,5443929616,16.573087999999988,POINT (-88.82472 15.50231),POINT (-88.7 15.53333),13.81411067314949,-1.6830876566771877,1.6830876566771877,0.11303476278507565,la ruidosa,bifurcacion cayuga,4.1399998664856
2,bifurcacion cayuga,bifurcacion el cimarron,9.80000019073486,"[5443929616, 5443929617, 5443929618, 5443929619, 5443929588, 5443929620, 5443929621, 5443929622, 5443929623, 5443929624, 5443929625, 3825994757, 3825994056, 3825994055, 3825994054, 3825994053, 3825994052, 3825994051, 3825994050, 3825994049, 5443927992, 3825994048, 3825994047, 3825994046, 3825994045, 3825994044, 3825994043, 3825994042, 3825994041, 3825994040, 3825994039, 3825994038, 3825994037, 3825994036, 3825994035, 3825994034, 3825994033, 3825994032, 3825994031, 3825994030, 3825994029, 3825994028, 3825994027, 3825994026, 374380227, 374380233, 4083943756, 374380239, 4083943758, 4083943757, 3825988062, 4083943752, 374380246, 4083943751, 4083943753, 4083943754, 4083943755, 374380253, 2335452662, 4953651400, 4953651376, 374380261, 374380269, 4953651416, 2335452656, 374380276, 4083943759, 4083943760, 4083943761, 4083943762, 374380281, 2335452653, 4083943763, 374380288, 4083943767, 2335452651, 4083943768, 2335452693, 2335452647, 4083943764, 374380292, 4083943765, 4083943766, 374380298, 4083943769, 2335452643, 4083943770, 2335452691, 4083943773, 4083943777, 374380304, 2335452641, 4083943778, 374380312, 4083943774, 4083943771, 4083943772, 4083943775, 4083943776, 2335452645, 374380318, 2335452649, 2335452640, 374380324, 4083943779, 4083943780, 4083943781, 2335452636, 4083943782, 2335452638, 4083943783, 374380326, 4083943786, 4083943787, 2335452658, 4083944390, 374380328, 4083944392, 374380332, 4083944393, 4083944394, 374380335, 8088619212, 374380338, 4230403360, 4230403365, 4230403368, 4230403373, 4230403379, 4230403385, 4230403388, 4230403392, 4230403397, 4230403410, 4230403414, 4230403424, 4230403429, 4230403431, 4230403439, 4230403443, 4230403449, 4230403476, 4230399247, 4230399264]",5443929616,4230399264,11.059442999999996,POINT (-88.7 15.53333),POINT (-88.63882 15.57858),8.25464583879063,-1.2594428092651366,1.2594428092651366,0.12851456987274779,bifurcacion cayuga,bifurcacion el cimarron,4.55999994277954
3,puerto quetzal,puerto iztapa,9.75,"[1234281918, 5945641524, 4611294368, 1234281888, 4611294315, 5945641523, 1236270527, 4840213027, 4840216296, 4611291963, 1282946982, 4840220531, 4840222091, 973460998, 1282948565, 4840222806, 1282948838, 1282947790, 4049179262, 2130143099, 4048777655, 1282948767, 4049166973, 1282948629, 1234281915, 472131162, 4432422216, 4048757497, 8461403843, 8461403841, 1234281894, 4053993968, 1234281885, 4611294390, 4053993966, 4611294426, 4053993967, 3873297196, 973463771, 4611206985, 1234281908, 4445253801, 3873297195, 4048594294, 1234281899, 4048594293, 1234281898, 4048594292, 1234281903, 1234281913, 5945641522, 1234281916, 5945641521, 5945641520, 1234281912, 5945641519, 5945641518, 1234281886, 5945641517, 4048954706, 3873297189, 4048567629, 3873284157, 4048934804, 1234281907, 1234281905, 4048535410, 4048535409, 1234281897, 1234281889, 5945641516, 4039085589, 3873284158, 3873236514, 3873236508, 4039263813, 3873280755, 3873236542, 3873236538, 7070714909, 4048474362, 4048474363, 3873236528, 3873236516, 8432594138, 3873236509, 3873236543, 4039059763, 3873236539, 3873236534, 4048900876, 3873236529, 3873236523, 4048900875, 3873236519, 8432594168, 8432594166, 8432594170, 8432594139, 8432594172, 3873236513, 3873236507, 4039256908, 1297309353, 3916775421, 1297309420, 8432594141, 2027026324]",1234281918,2027026324,9.088889999999997,POINT (-90.78677 13.92057),POINT (-90.7075 13.93333),8.682099983510595,0.6611100000000025,0.6611100000000025,0.0678061538461541,puerto quetzal,puerto iztapa,3.4300000667572
4,quezaltepeque,desvio a padre miguel,11.3400001525879,"[5902851920, 2447404952, 5994807376, 5994807377, 5994807379, 5994807380, 5994807378, 5994807381, 5994807382, 3116032251, 3116032252, 5994809383, 5994809382, 5994809384, 5994809389, 5994809385, 5994809388, 5994809387, 5994809386, 3116032253, 5994809377, 5994809376, 5994809374, 5994809375, 3116032254, 5902825695, 5902825705, 3116032255, 5994809371, 5994809357, 5994809372, 5994809358, 5994809373, 3116032256, 5994809359, 5994809360, 5994809361, 3116032257, 5994809362, 3116032258, 3116032259, 5240087074, 5240087075, 5240087076, 5240087077, 5240087078, 5240087079, 5240087080, 5240087081, 5240087082, 3116032271, 3116032272, 3116032273, 3116032274, 3116032275, 3116032276, 3116032277, 3116032278, 3116032279, 3116032280, 3116032281, 3116032282, 3116032283, 3116032284, 5240087163, 3116032285, 3116032286, 3116032287, 3116032288, 3116032289, 3116032290, 3116032291, 3116032292, 3116032293, 3116032294, 3116032295, 3116032296, 3116032297, 3116032298, 3116032299, 3116032300, 3116032301, 3116032302, 3116032303, 3116032304, 3116032305, 3116032306, 3116032307, 3116032308, 3116032309, 3116032310, 3116032311, 3116032312, 3116032313, 3116032314, 3116032315, 3116032316, 3116034547, 3116034548, 3116034549, 3116034550, 3116034551, 3116034552, 3116034553, 3116034554, 3116034555, 3116034556, 3116034557, 3116034558, 3116034559, 3116034560, 3116034561, 3116034562, 3116034563, 3116034564, 3116034565, 3116034566, 3116034567, 3116034568, 3116034569, 3116034570, 3116034571, 3116034572, 3116034573, 3116034574, 3116034575, 3116034576, 3116034577, 5240087170, 3116034578, 3116034579, 3116034580, 3116034581, 3116034582, 3116034583, 3116034584, 3116034585, 3116034586, 3116034587, 3116034588, 5240087202, 3116034589, 3116034590, 3116034591, 3116034592, 3116034593, 3116034594, 3116034595, 3116034596, 5240087203, 5240087204, 5240087205, 5240087206, 5240087207, 5240087208, 5240087209, 5240087210, 5240087211, 5240087212, 5240087213, 5240087214, 5240087215, 5240087216, 5240087217, 5240087218, 5240087219, 5240087220, 5240087221, 5240087222, 5240087223, 5240087224, 5240087225, 5240087226, 5240087227, 5240087228, 5240087229, 5240087230, 5240087231, 5240087232, 5240087233, 5240087234, 5240087235, 5240087236, 5240087237, 5240087238, 5240087239, 5240087240, 5240111294, 5240087241, 5240087242, 5240087243, 5240087244, 5240087245, 5240087246, 5240087247, 5240087248, 5240087249, 5240087250, 8670739970, 5240087251, 5240087252, 5240087253, 5240087254, 5240087255, 5240087256, 5240087257, 5240087258, 5240087259, 5240087260, 5240111284, 5240111283, 5240111282, 5240111281, 5240111280, 5240111279, 5240111278, 5240111277, 5240111276, 5240111275, 5240111274, 5240111273, 5240111272, 5240111271, 5240111270, 5240111269, 5240111268, 5240111267, 5240111266, 5240111265, 5240111264, 5240111263, 5240111262, 5240111261, 5240111260, 5240111259, 5240111258, 5240111257, 5240111256, 5240111255, 5240111254, 5240111253, 5240111252, 5240111251, 5240111250, 5240111249, 5240111248, 5240111247, 5240111246, 5240111245, 5240111244, 5240111243, 5240111242, 5240111241, 5240111240, 5240111239, 5240111238, 5240111237, 5240111236, 5240111235, 5240111234, 5240111233, 5240111232, 5240111231, 5240111230, 5240111229, 5240111228, 5240111227, 5240111226, 5240111225, 5240111224, 5240111223, 5240111222, 5240111221, 5240111220, 5240111219, 5240111218, 5243013593, 5243013594, 5243013595, 5243013596, 5243013597, 5243013598, 5243013599, 5243013600, 5243013601, 5243013602, 5243013603, 5243013604, 5243013605, 5243013606, 5243013607, 5243013608, 5243013609, 5243013610, 5243013611, 5243013612, 5243013613, 5243013614, 5243013615, 5243013616, 5243013617, 5243013618, 5243013619, 5243013620, 5243013621, 5243013622, 5243013623, 5243013624, 5243013625, 5243013626, 5243013628, 5243013629, 5243013630, 5243013631, 5243013632, 5243013633, 5243013634, 5243013635, 5243013636, 5243013637, 5243013638, 5243013639, 5243013640, 5243013641, 5243013642, 5243013643, 5243013644, 5243013645, 5243013646, 5243013647, 5243013648, 5243013649, 5243013650, 5243013651, 5243013652, 5243013653, 5243013654, 5243013655, 5243013656, 5243013657, 5243013658, 5243013667, 5243013668, 5243013669, 5243013670, 5243013671, 5243013672, 5243013673, 5243013674, 5243013675, 5243013676, 5243013677, 5243013678, 5243013679, 5243013680, 5243013686, 5243013687, 5243013688, 5243013689, 5243013690, 5243013691, 5243013692, 5243013693, 5243013694, 5243013695, 5243013700, 5243013701, 5243013702, 5243013703, 5243013704, 5243013705, 5243013706, 5243013707, 5243013708, 5243013709, 5243013710, 5243013711, 5243013712, 5243013713, 5243013714, 5243013715, 5243013716, 5243013717, 5243013718, 5243013720, 5243013721, 5243013722, 5243013723, 5243013724, 5243013725, 5243013726, 5243013727, 5243013734, 5243013735, 5243013736, 5243013737, 5243013738, 5243013739, 5243013740, 5243013741, 5243013742, 5243013743, 5243013744, 5243013745, 5243013746, 5243013747, 5243013748, 5243013749, 5243013750, 5243013751, 5243013752, 5243013753, 5243013754, 5243013755, 5243013756, 5243013757, 5243013758, 5243013759, 5243013760, 5243013761, 5243013762, 5243013763, 5243013764, 5243013765, 5243013766, 5243013767, 5243013768, 5243013769, 5243013770, 5243013771, 5243013772, 5243013773, 5243013774, 5243013775, 5243013776, 5243013777, 5243013778, 5243013779, 5243013780, 5243013781, 5243013782, 5243013783, 5243013784, 5243013785, 5243013786, 5243013787, 5243013788, 5243013789, 5243013790, 5243013791, 5243013792, 5235498533, 5235498532, 5235498531, 5235498530, 5235498529, 5235498528, 5235498527, 5235498526, 5235498525, 5235498524, 5235498523, 5235498522, 5235498521, 5235498420, 5235498419, 5235498418, 5235498417, 5235498416, 5235498415, 5235498414, 5235498413, 5235498412, 5235498411, 5235498410, 5235498409, 5235498408, 5235498407, 5235498406, 5235498405, 5235498375, 5235498374, 5235498373, 5235498372, 5235498371, 5235498370, 5235498369, 5235498368, 5235498367, 5235498366, 5235498365, 5235498364, 843467331, 843466955, 843467203, 843466878, 843467110, 843467343, 5241473805, 5241473806, 843466972, 843467161, 843466796, 843467000, 843467264, 843466937, 843467185, 5235498347, 843466812, 843467032, 843467216, 843466848, 843467068, 843467316, 843466991, 843467256, 843466868, 843467102, 843467287, 843466900, 843467147, 843466786, 843467056, 843467307, 843466924, 843467176, 843467332, 843466956, 843467206, 843466822, 843467114, 843467351, 843466975, 843467218, 5235498326, 843466797, 843467002, 889053200, 843467279, 843466879, 843467186, 843466814, 843467034, 843467289, 843466849, 843467071, 843467317, 843466938, 843467257, 843466871, 843467103, 843467333, 843466902, 843467149, 843466788, 843466992, 843467309, 843466926, 843467180, 5241418657, 843466806, 843466957, 843467209, 5241418658, 843466834, 843467057, 5241418659, 843466769, 843466977, 5241418660, 843467220, 843466850, 5235498105, 843467005, 5241418661, 5241418662, 843467281, 5235498102, 843466889, 843467118, 843466815, 843467035, 843467291, 5235498101, 5235498100, 5235498099, 5235498098, 5235498097, 5235498096, 5235498095, 5235498094, 5235498093, 5235498092, 5235498091, 5235498090, 5235498089, 843466959, 843467150, 843466789, 843466993, 843467258, 843466928, 843467181, 843466807, 843467020, 843467211, 843466835, 843467058, 843467310, 843466979, 843467244, 843466852, 843467079, 843467283, 843466891, 843467142, 843466770, 843467037, 843467297, 843466906, 843467154, 843467328, 843466941, 843467189, 843466816, 843467106, 843467338, 843466965, 843467213, 843466793, 843466996, 843467260, 843466876, 843467183, 843466809, 843467028, 843467285, 843466840, 843467061, 843467314, 843466931, 843467250, 843466864, 843467099, 843467330, 843466895, 843467144, 430960193, 2110983015, 2110983005, 2110982968, 2110982758, 2110982784, 2110982761, 2110983196, 2110983198, 2110983180, 2110983124, 2110983111, 2110983070, 5902829537, 2447404959, 2110982815, 2110982799, 2110982786, 2110982771, 2447405000, 973465915, 2110982863, 5902829536, 2110982905, 2110983149, 2110982637, 2110983024, 2110982623, 2110982876, 2110982838, 2110982914, 2447404910, 973464042, 2110983098, 5994815135, 2110982699, 2110982944, 3116032225, 2110982671, 2110983204, 2110983166, 2110983127, 2110983202, 2110983171, 2110983119, 2110983064, 2110983045, 2110983033, 5235498025, 2110983007, 2110982713, 2110982797, 2110982919, 2110982717, 2110982675, 2110982691, 2110983182, 2110983104, 2110983160, 2110983081, 2110983037, 2110983003, 2110983041, 2110982792, 2110982949, 2110983184, 2110982995, 2110982975, 2110982733, 2110982925, 2110983154, 2110983076, 973461399, 2110983161, 2110982972, 2110982866, 2110983176, 2110982938, 2110982853, 2110982659, 2110983095, 2110983101, 2110983016, 2110982999, 2110982942, 2110983090, 2110982955, 2110982647, 2110983068, 2110982974, 2110982843, 2110982929, 2110982899, 2110982777, 2110982801, 2110982940, 2110982817, 2110982727, 2110982855, 2110982851, 2110983109, 2110982882, 2110982847, 2110983192, 2110982715, 2110982682, 2110982654, 2110983185, 973465856, 2110983169, 2110983138, 2110983072, 2110983187, 2110983152, 2110983001, 2110983084, 2110983060, 2110983039, 2110983029, 2110983013, 2110982744, 2110982697, 2110983035, 2110982946, 2110982620, 2110982831, 2110982796, 2110982927, 2110982887, 2110983183, 2110983143, 2110983066, 2110982980, 2110982976, 2110982971, 2110982754, 2110982722, 2110982704, 2110982685, 2110982645, 2110983168, 2110983122, 2110983093, 2110982997, 2110982982, 2110982979, 2110982977, 2110982973, 2110982962, 2110983009, 2110982859, 2110982845, 973462032, 2110982936, 2110982921, 2110982888, 2110982908, 2110982901, 2110982896, 2110982892, 2110982886, 2110982884, 2110982827, 2110982823, 2110982811, 2110982806, 2110982804, 2110982798, 2110982790, 2110982775, 2110982763, 2110982984, 2110982957, 2110982829, 2110982808, 2110982795, 2110982760, 2110982741, 2110982725, 2110982707, 2110982657, 2110982872, 2110982849, 2110982780, 973463252, 2110983022, 2110983011, 2110982825, 2110982800, 2110982779, 2110983194, 2110983158, 2110983147, 2110983113, 2110982836, 2110982810, 2110982794, 2110982769, 2110982832, 2110983200, 2110982636, 2110982633, 2110982877, 2110982857, 2110982948, 2110982890, 8488708103, 8488708107, 8488708108, 8488708109, 8488708110, 8488708111, 8488708112, 8488708104, 8488708105, 8488708106, 8488708113, 8488708079, 8488708114, 8488708115, 8488708116, 8488722017, 8488722018, 8488722019, 8488722020, 8488722021, 8488722022, 8488722023, 8488722024, 8488722025, 8488722029, 8488722030, 8488722031, 8488722032, 8488722033, 8488722034, 8488722035, 8488722036, 8488722037, 8488722038, 8488722039, 8488722040, 8488722041, 8488722027, 8488722042, 8488722028, 8488722043, 8488722044, 8488722045, 8488722046, 8488722047, 8488722048, 8488722049, 8488722050, 8488722051, 8488722052, 8488722053, 8488722054, 8488722055, 8488722056, 8488722057, 8488722058, 8488722059, 8488722060, 8488722061, 8488722062, 8488722063, 8488722064, 8488722065, 8488722066, 8488722067, 8488722068, 8488722069, 8488722070, 8488722071, 8488722072, 8488722026, 8488722073, 8488722074, 8488722075, 8488722076, 8488722077, 8488722078, 8488722079, 8488722080, 8488722081, 8488722082, 8488722083, 8488722084, 8488722085, 8488722086]",5902851920,8488722086,40.78591200000002,POINT (-89.44241 14.63553),POINT (-89.45874999999999 14.56787),7.690470672026733,-29.44591184741212,29.44591184741212,2.5966412214458634,quezaltepeque,desvio a padre miguel,4.80000019073486
5,desvio a padre miguel,esquipulas,13.3000001907349,"[8488722086, 8488722085, 8488722084, 8488722083, 8488722082, 8488722081, 8488722080, 8488722079, 8488722078, 8488722077, 8488722076, 8488722075, 8488722074, 8488722073, 8488722026, 8488722072, 8488722071, 8488722070, 8488722069, 8488722068, 8488722067, 8488722066, 8488722065, 8488722064, 8488722063, 8488722062, 8488722061, 8488722060, 8488722059, 8488722058, 8488722057, 8488722056, 8488722055, 8488722054, 8488722053, 8488722052, 8488722051, 8488722050, 8488722049, 8488722048, 8488722047, 8488722046, 8488722045, 8488722044, 8488722043, 8488722028, 8488722042, 8488722027, 8488722041, 8488722040, 8488722039, 8488722038, 8488722037, 8488722036, 8488722035, 8488722034, 8488722033, 8488722032, 8488722031, 8488722030, 8488722029, 8488722025, 8488722024, 8488722023, 8488722022, 8488722021, 8488722020, 8488722019, 8488722018, 8488722017, 8488708116, 8488708115, 8488708114, 8488708079, 8488708113, 8488708106, 8488708105, 8488708104, 8488708112, 8488708111, 8488708110, 8488708109, 8488708108, 8488708107, 8488708103, 973464406, 2110982625, 2110982966, 2110982992, 2110982640, 2110982709, 2110982642, 2110983079, 2110982750, 2110982746, 2110982680, 2110982959, 2110983117, 973460943, 2110982803, 2110982629, 2110982788, 2110982894, 2110982738, 2110983139, 2110982782, 2110982907, 2110982951, 2110982897, 2110982627, 2110982773, 2110982834, 2110982912, 2110982631, 2110982617, 973461132, 2110983106, 2110982842, 2110982961, 2110983087, 2110982840, 2110983141, 2110982953, 2110982930, 2110982885, 973462373, 2110983177, 2110983151, 2110982756, 2110982662, 2110983018, 2110982916, 2110982748, 2110982688, 2110982665, 2110982649, 2110983048, 2110983031, 2110983020, 2110982870, 2110982861, 2110982970, 2110982883, 2110983188, 2110982706, 2789199445, 5802533379, 5802533378, 2110983156, 5802533377, 430959728, 2076731074, 2076731442, 2076731013, 2076731234, 2076731079, 5802533376, 2076731117, 5802533375, 2076731487, 2076731216, 2076731377, 2076731373, 2076731029, 2076731143, 2076731090, 2076731242, 2076731388, 2076731217, 2076731005, 2076731142, 2076731088, 2076731177, 2076731152, 2076731196, 2076731141, 2076731283, 2076731213, 2076731347, 2076731073, 2076731480, 2076731261, 2076731549, 2076731036, 2076731002, 2076731050, 2076731400, 2076731247, 2076731441, 2076731286, 2076731135, 2076731091, 2076731322, 2076731500, 2076731499, 2076731335, 2076731292, 2076731477, 2076731368, 2076731291, 2076731276, 2076731393, 2076731009, 2076731008, 2076731444, 2076731026, 2076731415, 2076731352, 2076731486, 2076731083, 2076731082, 2076731077, 2076731547, 2076731044, 2076731303, 2076731032, 2076731495, 2076731350, 2076731094, 2076731047, 2076731134, 2076731012, 2076731544, 2076731535, 2076731127, 2076731466, 2076731154, 2076731284, 2076730992, 2076731551, 2076731357, 2076731096, 2076731251, 2076731516, 2076731490, 2076731338, 2076731491, 2076730987, 2076731564, 2076731301, 2076731057, 2076731016, 2076730994, 2076731159, 2076731162, 2076731170, 2076731570, 2076731237, 2076731446, 2076731314, 2076731414, 2076731409, 2076731331, 2076731552, 2076731340, 2076731341, 2076731058, 2076731098, 2076731330, 2076731336, 2076731568, 2076731121, 2076731422, 2076731085, 2076731489, 2076731482, 2076731483, 2076731244, 2076731158, 2076731056, 2076731054, 2076731197, 2076731498, 2076731439, 2076730995, 2076731007, 2076731146, 2076731238, 2076731345, 2076731046, 2076731337, 2076731488, 2076731278, 2076731280, 2076731053, 2076731297, 2076731396, 2076731543, 2076731133, 2076731236, 2076730991, 2076731174, 2076731333, 2076731461, 2076731503, 2076731018, 2076731279, 2076731139, 2076731299, 2076731024, 2076731550, 2076731093, 2076731399, 2076731392, 2076731452, 2076731252, 2076731259, 2076731249, 2076731522, 2076731348, 2076731579, 2076731211, 2076731395, 2076731455, 2076731000, 2076731419, 2076731001, 2076731304, 2076731258, 2076731548, 2076731429, 2076731203, 2076731513, 2076731372, 2076730989, 2076731181, 2076731272, 2076731136, 2076731200, 2076731021, 2076731149, 2076731275, 2076731147, 2076731240, 2076731155, 2076730996, 2076731374, 2076731359, 2076731484, 2076731028, 2076731428, 2076731045, 2076731034, 2076731248, 2076731334, 2076731017, 2076731239, 2076731151, 2076731145, 2076731086, 2076731235, 2076731081, 2076731089, 2076731492, 2076731485, 2076731471, 2076731555, 2076731071, 2076731010, 2076731475, 2076731188, 2076731332, 2076731215, 2076731274, 2076731390, 2076731351, 2076731011, 2076731536, 2076731087, 2076731194, 2076731137, 2076731128, 2076731037, 2076731273, 2076731376, 2076731097, 2076731445, 2076731481, 2076731305, 2076731443, 2076731343, 2076731515, 2076731423, 2076731124, 2076731567, 2076731540, 2076731250, 2076731554, 2076731553, 4085626847, 2076731260, 2076731523, 2076731254, 2076731533, 2076731497, 4085626848, 2111008269, 2111008261, 973463517, 2111008064, 2111008253, 2111008055, 2111008241, 2111008227, 2111008120, 2111008072, 4085626849, 2111008105, 2111008049, 2111008052, 2111008045, 2111008274, 2111008251, 2111008229, 2111008267, 2111008249, 2111008223, 2111008199, 2111008193, 2111008178, 2111008056, 2111008209, 2111008131, 2111008070, 2111008076, 2111008126, 2111008278, 2111008257, 2111008166, 2111008161, 2111008156, 2111008063, 2111008043, 2111008272, 2111008235, 2111008219, 2111008170, 2111008163, 2111008160, 2111008158, 2111008104, 2111008095, 2111008243, 2111008137, 2111008127, 2111008123, 2111008115, 2111008112, 2111008110, 2111008088, 2111008082, 2111008080, 2111008075, 2111008071, 2111008067, 2111008065, 2111008162, 2111008084, 2111008077, 2111008059, 973466218, 2111008053, 2111008041, 2111008188, 2111008180, 2111008089, 2111008078, 2111008066, 2111008259, 2111008222, 2111008079, 2111008069, 2111008093, 2111008221, 2111008039, 2111008103, 2111008142, 2111008195, 2111008165, 2111008201, 2111008058, 2111008044, 2111008220, 2111008062, 2111008050, 2111008277, 2111008214, 2111008037, 2111008035, 2111043766, 2111043783, 2111008233, 2111043763, 2111008138, 2111043777, 2111008143, 2111043767, 2111008116, 2111008081, 2111008133, 2111008087, 2111008280, 8654929707, 8654929716, 8654993018, 2111008098, 8654929706, 2111008226, 8654929705, 2111008033, 2111008135, 8464117429, 2111008034, 6970549451, 8654929714, 2111008237, 2111008061, 2111008048, 8464117457, 973465481, 2111008124, 430959679, 8654929704, 5350601150, 4085626851, 5350601152, 430959678, 5350601153, 5891386829, 5844734188, 8654929681, 5891386831, 5389008692, 5844734186, 5844734185, 5844734184, 5844734183, 5844734182, 5844734181]",8488722086,5844734181,21.651964,POINT (-89.45874999999999 14.56787),POINT (-89.35451999999999 14.56179),11.252463387324953,-8.351963809265099,8.351963809265099,0.627967194698484,desvio a padre miguel,esquipulas,4.55000019073486
